cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,a,b,>10&<200,152,6,0.324655349,2.154519162,36.7,20.8,2.07,2.135,34.63,18.665,1.85534422716314,0.381810936024201,0.133546539834487,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,a,c,>10&<200,152,6,0.324655349,2.154519162,45.8,25.2,2.07,2.135,43.73,23.065,1.89594623889009,0.494213779701855,0.142631662606243,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,b,a,>10&<200,152,6,0.324655349,2.154519162,58.7,30,2.07,2.135,56.63,27.865,2.0322985824511,0.687929318805897,0.0814484505379208,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,b,b,>10&<200,152,6,0.324655349,2.154519162,55,28.1,2.07,2.135,52.93,25.965,2.03851338340073,0.644881421227221,0.0720356353316246,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,b,c,>10&<200,152,6,0.324655349,2.154519162,56.4,29.2,2.07,2.135,54.33,27.065,2.00738961758729,0.652056070823667,0.0952329773475307,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,a,a,>10&<200,152,6,0.324655349,2.154519162,232,112,2.07,2.135,229.93,109.865,2.09284121421745,2.87141434599096,0.162057343546397,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,a,b,>10&<200,152,6,0.324655349,2.154519162,264,128,2.07,2.135,261.93,125.865,2.08103920867596,3.25406232446808,0.221183788521676,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,a,c,>10&<200,152,6,0.324655349,2.154519162,275,138,2.07,2.135,272.93,135.865,2.00883229676517,3.2779778231229,0.473377304524605,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,b,a,>10&<200,152,6,0.324655349,2.154519162,286,149,2.07,2.135,283.93,146.865,1.93327205256528,3.2779778231229,0.777097220648129,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,b,b,>10&<200,152,6,0.324655349,2.154519162,285,144,2.07,2.135,282.93,141.865,1.99436083600606,3.37363981774218,0.543380718699976,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,b,c,>10&<200,152,6,0.324655349,2.154519162,271,147,2.07,2.135,268.93,144.865,1.85641804438615,2.96707634061024,1.03277690022924,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.324655349,2.154519162,67.5,43.3,2.095,2.095,65.405,41.205,1.58730736561097,0.578755067446644,0.558952127450611,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.324655349,2.154519162,NaN,NaN,2.095,2.095,NaN,NaN,NaN,NaN,NaN,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.324655349,2.154519162,NaN,NaN,2.095,2.095,NaN,NaN,NaN,NaN,NaN,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.324655349,2.154519162,57.1,31,2.095,2.095,55.005,28.905,1.90295796574987,0.624194514890802,0.173898591977422,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.324655349,2.154519162,NaN,NaN,2.095,2.095,NaN,NaN,NaN,NaN,NaN,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.324655349,2.154519162,NaN,NaN,2.095,2.095,NaN,NaN,NaN,NaN,NaN,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.324655349,2.154519162,207,129,2.095,2.095,204.905,126.905,1.61463299318388,1.86540889507596,1.6385525554382,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.324655349,2.154519162,200,123,2.095,2.095,197.905,120.905,1.6368636532815,1.84149339642114,1.49680264529838,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.324655349,2.154519162,264,131,2.095,2.095,261.905,128.905,2.03176758077654,3.18076132109106,0.378421932354657,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.324655349,2.154519162,153,84.2,2.095,2.095,150.905,82.105,1.8379514036904,1.64538630745162,0.621606757395833,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.324655349,2.154519162,140,75.1,2.095,2.095,137.905,73.005,1.88898020683515,1.55211586269782,0.463617998811079,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.324655349,2.154519162,183,91.5,2.095,2.095,180.905,89.405,2.02343269392092,2.18826812691603,0.280284518631576,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,a,a,>0&<200,152,6,0.324655349,2.154519162,85.2,49.9,2.4,2.37,82.8,47.53,1.74205764780139,0.843499637555501,0.46884650911278,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,a,b,>0&<200,152,6,0.324655349,2.154519162,83.6,48.5,2.4,2.37,81.2,46.13,1.76024279210926,0.838716537824537,0.43497434679166,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,a,c,>0&<200,152,6,0.324655349,2.154519162,76,44.1,2.4,2.37,73.6,41.73,1.76371914689672,0.762186942129113,0.390015976037674,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,b,a,>0&<200,152,6,0.324655349,2.154519162,80.2,49.9,2.4,2.37,77.8,47.53,1.63686092993899,0.723922144281401,0.58842400238688,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,b,b,>0&<200,152,6,0.324655349,2.154519162,88.3,49.3,2.4,2.37,85.9,46.93,1.83038568080119,0.931986982578335,0.363792623210482,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,b,c,>0&<200,152,6,0.324655349,2.154519162,79.6,44.6,2.4,2.37,77.2,42.23,1.82808430026048,0.836324987959055,0.32968338094062,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.324655349,2.154519162,219,138,2.4,2.37,216.6,135.63,1.59699181596992,1.93643792608077,1.80842863972227,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.324655349,2.154519162,231,131,2.4,2.37,228.6,128.63,1.77719039104408,2.39083240052235,1.16075785502027,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.324655349,2.154519162,242,129,2.4,2.37,239.6,126.63,1.89212666824607,2.70173388303501,0.794634569576062,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.324655349,2.154519162,243,141,2.4,2.37,240.6,138.63,1.73555507465916,2.43866339783199,1.38903587236838,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.324655349,2.154519162,260,145,2.4,2.37,257.6,142.63,1.80607165392975,2.74956488034465,1.18857799571882,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.324655349,2.154519162,241,133,2.4,2.37,238.6,130.63,1.82653295567634,2.58215638976091,1.02465566871326,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,a,a,>0&<200,152,6,0.324655349,2.154519162,237,138,2.4,2.37,234.6,135.63,1.72970581729706,2.36691690186753,1.37794966393552,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,a,b,>0&<200,152,6,0.324655349,2.154519162,221,131,2.4,2.37,218.6,128.63,1.69944802923113,2.15167741397415,1.39991284156847,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,a,c,>0&<200,152,6,0.324655349,2.154519162,233,137,2.4,2.37,230.6,134.63,1.71284260565996,2.29517040590307,1.4220852584342,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,b,a,>0&<200,152,6,0.324655349,2.154519162,222,133,2.4,2.37,219.6,130.63,1.68108397764679,2.12776191531933,1.47905014315484,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,b,b,>0&<200,152,6,0.324655349,2.154519162,244,127,2.4,2.37,241.6,124.63,1.93853807269518,2.79739587765429,0.643750772025233,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,b,c,>0&<200,152,6,0.324655349,2.154519162,230,131,2.4,2.37,227.6,128.63,1.76941615486278,2.36691690186753,1.18467335367509,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,a,a,>10&<200,152,6,0.324655349,2.154519162,72.7,36,2.4,2.37,70.3,33.63,2.09039548022599,0.876981335672249,0.0515732806217613,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,a,b,>10&<200,152,6,0.324655349,2.154519162,66.6,37,2.4,2.37,64.2,34.63,1.85388391568005,0.707181295223027,0.248984222536758,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,a,c,>10&<200,152,6,0.324655349,2.154519162,66.7,34.8,2.4,2.37,64.3,32.43,1.9827320382362,0.762186942129113,0.133234592405967,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,b,a,>10&<200,152,6,0.324655349,2.154519162,66,33.6,2.4,2.37,63.6,31.23,2.03650336215178,0.774144691456523,0.0881437613196271,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,b,b,>10&<200,152,6,0.324655349,2.154519162,60,30.7,2.4,2.37,57.6,28.33,2.03318037416167,0.700006645626581,0.0822101928988218,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,15%,b,c,>10&<200,152,6,0.324655349,2.154519162,70.4,35.9,2.4,2.37,68,33.53,2.02803459588428,0.824367238631645,0.101426287515787,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,a,a,>10&<200,152,6,0.324655349,2.154519162,206,102,2.4,2.37,203.6,99.63,2.0435611763525,2.48649439514163,0.264379717893519,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,a,b,>10&<200,152,6,0.324655349,2.154519162,216,112,2.4,2.37,213.6,109.63,1.94837179604123,2.48649439514163,0.540488732551269,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,a,c,>10&<200,152,6,0.324655349,2.154519162,198,99.2,2.4,2.37,195.6,96.83,2.02003511308479,2.36213380213657,0.311429786794413,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,b,a,>10&<200,152,6,0.324655349,2.154519162,201,98.4,2.4,2.37,198.6,96.03,2.06810371758825,2.45301269702489,0.198462170733478,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,b,b,>10&<200,152,6,0.324655349,2.154519162,217,109,2.4,2.37,214.6,106.63,2.01256681984432,2.58215638976091,0.361994033534664,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,15%,b,c,>10&<200,152,6,0.324655349,2.154519162,227,113,2.4,2.37,224.6,110.63,2.0301907258429,2.72564938168983,0.328944647468843,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,66.6,41.5,2.4,2.37,64.2,39.13,1.64068489649885,0.599561551276337,0.480853023079435,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,55.4,37.6,2.4,2.37,53,35.23,1.50439965938121,0.424978411096151,0.547753647543099,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,68.1,39.2,2.4,2.37,65.7,36.83,1.78387184360576,0.690440446164653,0.326469054819837,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,65%,b,a,>0&<200,152,6,0.324655349,2.154519162,148,81.8,2.4,2.37,145.6,79.43,1.83306055646481,1.58248854598944,0.610645357437062,3
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,65%,b,b,>0&<200,152,6,0.324655349,2.154519162,92.4,49.5,2.4,2.37,90,47.13,1.90961171228517,1.02525742733213,0.276044358749839,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,dil,N,65%,b,c,>0&<200,152,6,0.324655349,2.154519162,112,62.5,2.4,2.37,109.6,60.13,1.82271744553467,1.18309971845394,0.477143786683101,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,213,115,2.4,2.37,210.6,112.63,1.86983929681257,2.34300140321271,0.766814428877513,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,202,110,2.4,2.37,199.6,107.63,1.85450153302982,2.19950841128379,0.772252913477559,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,199,112,2.4,2.37,196.6,109.63,1.79330475234881,2.07993091800969,0.947052209683208,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.324655349,2.154519162,209,117,2.4,2.37,206.6,114.63,1.80232050946524,2.19950841128379,0.965529223737983,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.324655349,2.154519162,209,123,2.4,2.37,206.6,120.63,1.71267512227472,2.05601541935487,1.27468762446155,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.324655349,2.154519162,209,123,2.4,2.37,206.6,120.63,1.71267512227472,2.05601541935487,1.27468762446155,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,224,126,2.4,2.37,221.6,123.63,1.79244519938526,2.34300140321271,1.07053434500104,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,213,114,2.4,2.37,210.6,111.63,1.8865896264445,2.36691690186753,0.715288028756918,1
en627,11-12',11',11-12',L4,2019-02-02 19:54:48+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,40.6970866666667,-70.8776066666667,2.904,6.23246666666667,1,6.32470242214533,1.85352608448389,TF,wsw,N,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,211,123,2.4,2.37,208.6,120.63,1.72925474591727,2.10384641666451,1.22685662715191,1
