cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,duration_incubation,dilution,k_dil_HL,k_wsw_NoN_HL,k_wsw_N_HL,k_dil_LL,k_wsw_NoN_LL,k_wsw_N_LL,k_dil_HL_u10um,k_wsw_NoN_HL_u10um,k_wsw_N_HL_u10um,k_dil_LL_u10um,k_wsw_NoN_LL_u10um,k_wsw_N_LL_u10um,k_dil_HL_d10um,k_wsw_NoN_HL_d10um,k_wsw_N_HL_d10um,k_dil_LL_d10um,k_wsw_NoN_LL_d10um,k_wsw_N_LL_d10um,k_dil_HL_10um_sf,k_wsw_NoN_HL_10um_sf,k_wsw_N_HL_10um_sf,k_dil_LL_10um_sf,k_wsw_NoN_LL_10um_sf,k_wsw_N_LL_10um_sf,k_dil_HL_no_mesh,k_wsw_NoN_HL_no_mesh,k_wsw_N_HL_no_mesh,k_dil_LL_no_mesh,k_wsw_NoN_LL_no_mesh,k_wsw_N_LL_no_mesh
at46,7',11-12',NA,2022-02-17 22:10:38+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.171192443919717,NaN,NaN,NaN,0.182949814185459,-0.333057142084219,0.156385596261895,NaN,NaN,NaN,0.737205419142765,0.286612633963564,0.293917841228442,NaN,NaN,NaN,NaN,-0.430258596799491,-0.132931187894408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',11-12',NA,2022-02-17 22:10:38+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.171192443919717,NaN,NaN,NaN,0.461383588727618,0.145450238826521,0.325873635089824,NaN,NaN,NaN,0.192814197657529,-0.071757411143215,-0.000637012574685397,NaN,NaN,NaN,1.07398058765151,0.334074075344912,0.413070706668492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',11-12',NA,2022-02-17 22:10:38+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.171192443919717,NaN,NaN,NaN,0.789915789954917,0.0533211004407925,0.259562792092811,NaN,NaN,NaN,0.423503588901737,-0.071757411143215,NaN,NaN,NaN,NaN,0.510191453419288,0.334074075344912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',11-12',NA,2022-02-17 22:10:38+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.171192443919717,NaN,NaN,NaN,-0.0417307343769175,0.00382465452213725,0.0653176206244785,NaN,NaN,NaN,0.35782676699953,NaN,0.336650959347235,NaN,NaN,NaN,0.720773648486919,NaN,-0.26648355648693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',11-12',NA,2022-02-17 22:10:38+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.171192443919717,NaN,NaN,NaN,0.644090458149908,0.293273857636079,-0.048280015910233,NaN,NaN,NaN,0.19662762435617,0.322610747845085,0.293917841228442,NaN,NaN,NaN,1.06764075191017,-0.581934412166822,-0.132931187894408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',11-12',NA,2022-02-17 22:10:38+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.171192443919717,NaN,NaN,NaN,0.386266464016764,0.254651736050017,0.183206422269867,NaN,NaN,NaN,0.0267966572899533,0.416947475703796,0.384279083497455,NaN,NaN,NaN,1.2990858395074,-1.19886567311856,-0.449187614589622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',16-17',NA,2022-02-17 22:15:15+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.185461323392358,NaN,NaN,NaN,0.269118969880027,-0.0704427273809628,0.179011383269548,NaN,NaN,NaN,NaN,0.379285418155842,0.364728567236182,NaN,NaN,NaN,NaN,-0.414498957217395,-0.181292898572451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',16-17',NA,2022-02-17 22:15:15+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.185461323392358,NaN,NaN,NaN,0.201217727957237,-0.0837284964197843,0.0592388484689887,NaN,NaN,NaN,0.047316335075388,0.421712954735205,0.161992985640378,NaN,NaN,NaN,0.408755869849411,-0.557738356212936,0.181940683099279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',16-17',NA,2022-02-17 22:15:15+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.185461323392358,NaN,NaN,NaN,NaN,0.0989441370360647,0.313069891980029,NaN,NaN,NaN,-0.0358222192821511,0.449019406485099,0.312023043199966,NaN,NaN,NaN,0.51670889465891,-0.666231790858261,-0.0654546331769622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',16-17',NA,2022-02-17 22:15:15+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.185461323392358,NaN,NaN,NaN,-0.0673476230716384,0.224114311583259,-0.0127711855885326,NaN,NaN,NaN,0.234761764666622,0.272578848128484,0.334955886307238,NaN,NaN,NaN,0.0581069512764612,-0.143967299469882,-0.113448409884248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',16-17',NA,2022-02-17 22:15:15+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.185461323392358,NaN,NaN,NaN,0.134111978428639,0.179011383269548,0.189213510911719,NaN,NaN,NaN,0.294982668824984,0.312023043199966,0.272578848128484,NaN,NaN,NaN,-0.108155369015999,-0.232330585513162,0.00969626383147722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',16-17',NA,2022-02-17 22:15:15+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.185461323392358,NaN,NaN,NaN,0.320750503535435,0.299545361118262,0.257825377126528,NaN,NaN,NaN,0.291324403181893,0.197354878650415,0.272578848128484,NaN,NaN,NaN,-0.0969037005725551,-0.00243899257758143,0.00969626383147722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',22-23',NA,2022-02-17 22:19:22+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.193479670278781,0.415298230494025,0.098948308061046,-0.110758559809876,NaN,NaN,NaN,0.340207974538934,NaN,0.208787165413447,NaN,NaN,NaN,0.496781536471763,NaN,-0.679695288535521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',22-23',NA,2022-02-17 22:19:22+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.193479670278781,0.538020327968841,0.010578050808825,-0.256186267860304,NaN,NaN,NaN,0.494531152947493,0.01475817822223,0.257885768323873,NaN,NaN,NaN,0.205357613509583,0.200591286265415,-0.830214666340824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',22-23',NA,2022-02-17 22:19:22+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.193479670278781,0.369453847559347,-0.080489924828592,-0.161201897537286,NaN,NaN,NaN,0.383369424813742,NaN,0.191863948228831,NaN,NaN,NaN,0.427752760933584,NaN,-0.634215506210072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',22-23',NA,2022-02-17 22:19:22+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.193479670278781,0.273008637619735,0.11375524663974,0.0635115162064995,NaN,NaN,NaN,0.418922547202264,0.485125719945455,0.2893142694071,NaN,NaN,NaN,0.36449071041959,-0.634215506210089,-0.945011319224051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',22-23',NA,2022-02-17 22:19:22+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.193479670278781,0.451942636561381,0.193715053722664,-0.0569247992015116,NaN,NaN,NaN,0.371228581987105,0.304661762688544,0.2893142694071,NaN,NaN,NaN,0.447971747670484,-0.179148288005028,-0.945011319224051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,7',22-23',NA,2022-02-17 22:19:22+00:00,2022-02-17 23:44:00+00:00,2022-02-19 00:00:00+00:00,0,0,0,1.01111111114733,0.193479670278781,0.327519170515564,0.263489338810815,-0.194087561363303,NaN,NaN,NaN,0.34649042214646,0.183292494578181,0.327245481443568,NaN,NaN,NaN,0.487210387687643,0.0116355576057674,-1.11022964470918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
