cruise,cast,niskin,niskin_other_method,nearest_station,distance,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,light_level,size_fraction,replicate_bottle,replicate_chl,Chla,Chlad10,Chlau10,Chlad10per,Chlau10per,duration_incubation,dilution,k_dil,k_wsw_NoN,k_wsw_N
en617,14',20-21-22-23-24',NA',,NaN,2018-07-22 09:27:03+00:00,2018-07-22 10:30:00+00:00,2018-07-23 10:30:00+00:00,40.145296,-70.759398,7.0248,23.018,1,23.7034221453287,0.385064634267336,65%,>0&<10,a,a,0.336618576368411,0.288226920168765,0.0483916561996461,0.856241872561769,0.143758127438231,1,0.255526657997399,NaN,NaN,0.614255504831297
en617,14',20-21-22-23-24',NA',,NaN,2018-07-22 09:27:03+00:00,2018-07-22 10:30:00+00:00,2018-07-23 10:30:00+00:00,40.145296,-70.759398,7.0248,23.018,1,23.7034221453287,0.385064634267336,65%,>0&<10,a,b,0.336618576368411,0.288226920168765,0.0483916561996461,0.856241872561769,0.143758127438231,1,0.255526657997399,0.805112343462577,NaN,0.650564454944929
en617,14',20-21-22-23-24',NA',,NaN,2018-07-22 09:27:03+00:00,2018-07-22 10:30:00+00:00,2018-07-23 10:30:00+00:00,40.145296,-70.759398,7.0248,23.018,1,23.7034221453287,0.385064634267336,65%,>0&<10,a,c,0.336618576368411,0.288226920168765,0.0483916561996461,0.856241872561769,0.143758127438231,1,0.255526657997399,0.79100977742911,NaN,0.641010242140117
en617,14',20-21-22-23-24',NA',,NaN,2018-07-22 09:27:03+00:00,2018-07-22 10:30:00+00:00,2018-07-23 10:30:00+00:00,40.145296,-70.759398,7.0248,23.018,1,23.7034221453287,0.385064634267336,65%,>0&<10,b,a,0.336618576368411,0.288226920168765,0.0483916561996461,0.856241872561769,0.143758127438231,1,0.255526657997399,1.12477311470678,NaN,0.845745393770972
en617,14',20-21-22-23-24',NA',,NaN,2018-07-22 09:27:03+00:00,2018-07-22 10:30:00+00:00,2018-07-23 10:30:00+00:00,40.145296,-70.759398,7.0248,23.018,1,23.7034221453287,0.385064634267336,65%,>0&<10,b,b,0.336618576368411,0.288226920168765,0.0483916561996461,0.856241872561769,0.143758127438231,1,0.255526657997399,0.886452372487863,NaN,0.821997575920935
en617,14',20-21-22-23-24',NA',,NaN,2018-07-22 09:27:03+00:00,2018-07-22 10:30:00+00:00,2018-07-23 10:30:00+00:00,40.145296,-70.759398,7.0248,23.018,1,23.7034221453287,0.385064634267336,65%,>0&<10,b,c,0.336618576368411,0.288226920168765,0.0483916561996461,0.856241872561769,0.143758127438231,1,0.255526657997399,0.859274051433918,NaN,0.859342236457105
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<200,a,a,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.545344273978382,NaN,0.202764763398338
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<200,a,b,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.680455465271972,0.0823728296225446,0.229091834650601
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<200,a,c,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.769029656475023,NaN,0.37949742859162
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<200,b,a,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.601611497830131,0.229091834650601,0.838523515851345
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<200,b,b,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.688841918584828,0.196072557503678,0.888266212216425
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<200,b,c,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.637427583776994,0.245198975249087,0.750292105525813
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>10&<200,a,a,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,-0.64585322790053,NaN,0.861783785897411
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>10&<200,a,b,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.724496341147097,NaN,0.646903678096528
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>10&<200,a,c,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.923920634778694,NaN,0.629619958630917
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>10&<200,b,a,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,NaN,NaN,1.1882474549455
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>10&<200,b,b,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.802341651230793,NaN,1.00307520332234
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>10&<200,b,c,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.999287667219198,NaN,-0.189436382224158
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<10,a,a,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,NaN,NaN,0.152358736611226
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<10,a,b,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.662144216836418,NaN,0.206933402546516
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<10,a,c,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.632817172712123,NaN,0.210719269296087
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<10,b,a,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.622845963778155,NaN,0.763434496784567
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<10,b,b,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.621843318171095,NaN,0.799602048570295
en617,18',19-20',NA',,NaN,2018-07-22 22:08:59+00:00,2018-07-22 22:30:00+00:00,2018-07-23 22:39:00+00:00,39.94902,-70.88001,5.0505,23.609,1,24.5657079037801,1.3342880630041,65%,>0&<10,b,c,0.319109157571615,0.279384663676383,0.0397244938952318,0.875514403292181,0.124485596707819,1.00624999997672,0.244855967078189,0.589212573328887,NaN,0.913941522381516
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,a,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.0936013985489305,-0.175592710343211,0.11134675646888
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,b,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.0799408869461019,NaN,0.12940874138746
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,c,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.171829261202669,-0.151533922654536,0.147147210614244
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,a,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.0678313915815066,-0.200250533132203,0.11134675646888
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,b,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.0986759001168761,-0.191962858080266,0.105252144070615
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,c,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.12858871924469,-0.251488064861664,0.0421498244586722
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,a,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.0757340606244584,NaN,-0.101939304235316
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,b,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.201120648623484,NaN,0.109393448151445
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,c,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.507217964925081,NaN,NaN
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>10&<200,b,a,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.345338718443388,NaN,0.0514136846838089
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>10&<200,b,b,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.0878119101808937,NaN,0.124808100021557
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>10&<200,b,c,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,NaN,NaN,NaN
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<10,a,a,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.13148589219938,NaN,0.219409125669328
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<10,a,b,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.0800061846241376,NaN,0.138416229036942
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<10,a,c,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,NaN,NaN,NaN
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<10,b,a,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,-0.0192821759505805,NaN,0.102462544738564
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<10,b,b,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,0.102956288921706,NaN,0.06885662325567
en617,21',14-15',NA',,NaN,2018-07-23 13:58:31+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.76467,-70.859505,30.3325,14.6841,1,23.8502260273972,1.60827474858903,15%,>0&<10,b,c,1.91290400355001,1.31320640975973,0.599697593790277,0.68649885583524,0.31350114416476,1.00972222222481,0.364759725400458,NaN,NaN,NaN
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,a,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.131799457079953,0.390131862703116,0.592080660994419
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,b,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.096822835641352,0.354114388421188,0.611126851624469
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,c,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.100054066531396,0.378270985738043,0.639026482182885
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,a,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.141127984975216,0.436203955216235,0.582418424459837
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,b,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.119223143458621,0.436203955216235,0.592080660994419
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,c,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.096822835641352,0.424885301855874,0.601649541127065
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,a,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.0718719378830085,NaN,0.321325169642387
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,b,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.0314430024572741,NaN,0.393823726584116
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,c,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.021072526660252,NaN,0.457740831424464
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>10&<200,b,a,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.157219862633216,NaN,0.274257628870501
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>10&<200,b,b,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.16626441306724,NaN,0.27863013658791
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>10&<200,b,c,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.201638580155867,NaN,0.210924641646184
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<10,a,a,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.128211565901406,NaN,0.718529448473578
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<10,a,b,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.146898372915328,NaN,0.696447586139179
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<10,a,c,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.151515497311719,NaN,0.67513047666655
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<10,b,a,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.0995031387367712,NaN,0.703452530515342
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<10,b,b,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.0946364390700065,NaN,0.702219958621002
en617,21',17-18',NA',,NaN,2018-07-23 14:00:59+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.764285,-70.85864,20.7675,22.3104,1,23.8502260273972,1.60827474858903,15%,>0&<10,b,c,0.743931431128887,0.518935399590054,0.224996031538834,0.697558105325096,0.302441894674905,1.00972222222481,0.489849955869373,0.0749269052207412,NaN,0.720549378582866
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,a,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.648619940538392,0.510112487682541,NaN
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,b,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.716948506522542,0.567186712224869,0.82702477331993
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>0&<200,a,c,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.746514027110869,0.530875751086659,0.859990253231945
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,a,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.667727376732247,0.702152166379453,0.834613863246747
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,b,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.72888083627718,0.696953354497729,0.789765029044234
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>0&<200,b,c,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.758097450260082,0.727744582407447,0.842145240904715
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,a,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.0729242651322573,NaN,0.281994944703348
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,b,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.408119817310416,NaN,0.227961287674166
en617,21',19-21-23-24',NA',,NaN,2018-07-23 14:04:33+00:00,2018-07-23 16:00:00+00:00,2018-07-24 16:14:00+00:00,39.7637225,-70.85745,5.2695,23.06165,1,23.8502260273972,1.60827474858903,15%,>10&<200,a,c,0.370324207552244,0.258701662722667,0.111622544829577,0.698581560283688,0.301418439716312,1.00972222222481,0.283687943262412,0.279137317112782,NaN,0.246302022739338
